tweetid,username,text,lat,lon,city
718,@TeachToday,"City installs smart streetlights to save energy in Dallas, TX.",32.763361,-96.788155,"Dallas, TX"
719,@RideBetter,"Urban tree canopy expansion adds shade in Columbus, OH.",39.969033,-82.985125,"Columbus, OH"
720,@UrbanResilience,"High school introduces new STEM lab in New York, NY.",40.723818,-73.987201,"New York, NY"
721,@NeighborhoodNews,"Volunteers removed 436 pounds of trash from rivers in Houston, TX.",29.767656,-95.36047,"Houston, TX"
722,@HealthMatters,"Green infrastructure projects reduce flooding in Denver, CO.",39.743249,-104.97737,"Denver, CO"
723,@EdTechToday,"Transit ridership up 2,131% in Phoenix, AZ after new pass program.",33.44161,-112.075644,"Phoenix, AZ"
724,@GreenPulse,"New community clinic opens in Charlotte, NC with extended evening hours. Access matters.",35.234997,-80.828896,"Charlotte, NC"
725,@RideBetter,"Volunteers removed 486 pounds of trash from rivers in San Antonio, TX.",29.414448,-98.506134,"San Antonio, TX"
726,@CivicSense,"Urban tree canopy expansion adds shade in Dallas, TX.",32.790936,-96.794124,"Dallas, TX"
727,@UrbanResilience,"Transit ridership up 1,530% in Phoenix, AZ after new pass program.",33.433608,-112.081647,"Phoenix, AZ"
728,@SmartUrbanist,"Volunteers removed 2,123 pounds of trash from rivers in Dallas, TX.",32.78562,-96.808481,"Dallas, TX"
729,@UrbanMapper,"Weekend rail service improved in Los Angeles, CA.",34.040908,-118.237692,"Los Angeles, CA"
730,@PublicHealthNow,"Neighborhood cleanup day in San Francisco, CA collects 1,699 bags of waste.",37.786268,-122.4242,"San Francisco, CA"
731,@UrbanMapper,"Neighborhood cleanup day in Los Angeles, CA collects 2,899 bags of waste.",34.048015,-118.247329,"Los Angeles, CA"
732,@EdTechToday,"IoT sensors deployed to monitor water leaks in Los Angeles, CA.",34.043076,-118.263346,"Los Angeles, CA"
733,@PolicyWatch,"Neighborhood cleanup day in Phoenix, AZ collects 3,764 bags of waste.",33.436473,-112.082633,"Phoenix, AZ"
734,@MobilityMatters,"Open data portal in Charlotte, NC now features live traffic feeds.",35.229231,-80.832675,"Charlotte, NC"
735,@CivicSense,"Public health team expands food safety inspections in Denver, CO.",39.745583,-104.97705,"Denver, CO"
736,@CityObserver,"Teachers in Los Angeles, CA receive innovation grants for classroom tech.",34.06958,-118.249775,"Los Angeles, CA"
737,@UrbanMapper,"Transit ridership up 1,448% in New York, NY after new pass program.",40.707394,-74.012064,"New York, NY"
738,@UrbanResilience,"Block party celebrates diverse neighborhoods in Houston, TX.",29.75272,-95.383376,"Houston, TX"
739,@MobilityMatters,"Community garden program expands to Dallas, TX’s west side.",32.759753,-96.78497,"Dallas, TX"
740,@ClimateActionUS,"Neighborhood cleanup day in San Jose, CA collects 3,331 bags of waste.",37.327726,-121.895119,"San Jose, CA"
741,@SmartUrbanist,"Digital twin pilot launched for flood management in Boston, MA.",42.344624,-71.057037,"Boston, MA"
742,@GreenPulse,"Volunteers removed 3,168 pounds of trash from rivers in Charlotte, NC.",35.246553,-80.828495,"Charlotte, NC"
743,@WaterWatchUSA,"Coding bootcamp enrollment surges in Chicago, IL.",41.865046,-87.614576,"Chicago, IL"
744,@CityObserver,"New mobility app integrates all transit modes in New York, NY.",40.715122,-74.008396,"New York, NY"
745,@TransitTracker,"Neighborhood cleanup day in Miami, FL collects 182 bags of waste.",25.779282,-80.189114,"Miami, FL"
746,@SmartUrbanist,"Farmers market in Charlotte, NC adds local artisans this season.",35.237423,-80.825179,"Charlotte, NC"
747,@CivicSense,"Open data portal in Washington, DC now features live traffic feeds.",38.894403,-77.054213,"Washington, DC"
748,@RideBetter,"Community college in Miami, FL offers new GIS certification program.",25.763887,-80.186902,"Miami, FL"
749,@CommunityWorks,"IoT sensors deployed to monitor water leaks in Miami, FL.",25.75093,-80.1852,"Miami, FL"
750,@OpenDataLab,"Civic engagement workshop planned for youth in Houston, TX.",29.768078,-95.352201,"Houston, TX"
751,@NeighborhoodNews,"Protected bike lanes expand downtown Jacksonville, FL.",30.338548,-81.673097,"Jacksonville, FL"
752,@WaterWatchUSA,"Digital twin pilot launched for flood management in Charlotte, NC.",35.246078,-80.857871,"Charlotte, NC"
753,@PublicHealthNow,"Teachers in Houston, TX receive innovation grants for classroom tech.",29.765287,-95.373059,"Houston, TX"
754,@EdTechToday,"Urban tree canopy expansion adds shade in Miami, FL.",25.753125,-80.209761,"Miami, FL"
755,@PolicyWatch,"City installs smart streetlights to save energy in Jacksonville, FL.",30.336264,-81.670795,"Jacksonville, FL"
756,@SmartUrbanist,"Traffic signal timing optimized for smoother flow in San Jose, CA.",37.351736,-121.880375,"San Jose, CA"
757,@EdTechToday,"Transit ridership up 4,408% in Philadelphia, PA after new pass program.",39.961082,-75.154408,"Philadelphia, PA"
758,@EduVoice,"Public health team expands food safety inspections in Austin, TX.",30.258349,-97.737223,"Austin, TX"
759,@PolicyWatch,"Community garden program expands to Denver, CO’s west side.",39.734567,-104.974171,"Denver, CO"
760,@CleanAirNow,"Recycling rates rise 2,830% after new policy rollout in San Jose, CA.",37.347246,-121.881067,"San Jose, CA"
761,@CityObserver,"Digital twin pilot launched for flood management in San Jose, CA.",37.356428,-121.884774,"San Jose, CA"
762,@OpenDataLab,"Coding bootcamp enrollment surges in Phoenix, AZ.",33.446806,-112.087372,"Phoenix, AZ"
763,@CityObserver,"Block party celebrates diverse neighborhoods in Austin, TX.",30.25707,-97.736871,"Austin, TX"
764,@NeighborhoodNews,"Protected bike lanes expand downtown Boston, MA.",42.340419,-71.075538,"Boston, MA"
765,@ParksAndPeople,"Digital twin pilot launched for flood management in Chicago, IL.",41.887709,-87.620068,"Chicago, IL"
766,@CityObserver,"New mobility app integrates all transit modes in Philadelphia, PA.",39.953846,-75.162398,"Philadelphia, PA"
767,@TransitTracker,"Urban tree canopy expansion adds shade in San Antonio, TX.",29.442738,-98.507903,"San Antonio, TX"
768,@ParksAndPeople,"City installs smart streetlights to save energy in Denver, CO.",39.751448,-104.997043,"Denver, CO"
769,@TransitTracker,"Civic engagement workshop planned for youth in Houston, TX.",29.74469,-95.365366,"Houston, TX"
770,@UrbanMapper,"Green infrastructure projects reduce flooding in Chicago, IL.",41.86485,-87.626684,"Chicago, IL"
771,@ParksAndPeople,"Teachers in Los Angeles, CA receive innovation grants for classroom tech.",34.056433,-118.238063,"Los Angeles, CA"
772,@CleanAirNow,"Transit ridership up 314% in Dallas, TX after new pass program.",32.761043,-96.806485,"Dallas, TX"
773,@UrbanMapper,"Open data portal in Houston, TX now features live traffic feeds.",29.767851,-95.377135,"Houston, TX"
774,@PolicyWatch,"Farmers market in Houston, TX adds local artisans this season.",29.76076,-95.36026,"Houston, TX"
775,@ParksAndPeople,"Weekend rail service improved in New York, NY.",40.70509,-74.021543,"New York, NY"
776,@UrbanMapper,"Recycling rates rise 973% after new policy rollout in Los Angeles, CA.",34.046767,-118.247761,"Los Angeles, CA"
777,@CityObserver,"Farmers market in Columbus, OH adds local artisans this season.",39.974582,-83.000358,"Columbus, OH"
778,@ParksAndPeople,"High school introduces new STEM lab in Philadelphia, PA.",39.959517,-75.166571,"Philadelphia, PA"
779,@UrbanResilience,"Coding bootcamp enrollment surges in Jacksonville, FL.",30.328455,-81.665003,"Jacksonville, FL"
780,@MobilityMatters,"Urban tree canopy expansion adds shade in San Jose, CA.",37.340074,-121.874829,"San Jose, CA"
781,@TransitTracker,"Protected bike lanes expand downtown San Diego, CA.",32.727401,-117.158335,"San Diego, CA"
782,@EduVoice,"Transit ridership up 4,937% in Jacksonville, FL after new pass program.",30.34605,-81.639531,"Jacksonville, FL"
783,@OpenDataLab,"Urban tree canopy expansion adds shade in San Francisco, CA.",37.761256,-122.409003,"San Francisco, CA"
784,@ParksAndPeople,"Digital twin pilot launched for flood management in San Diego, CA.",32.707797,-117.17772,"San Diego, CA"
785,@CivicSense,"Civic engagement workshop planned for youth in Charlotte, NC.",35.212553,-80.83322,"Charlotte, NC"
786,@OpenDataLab,"Traffic signal timing optimized for smoother flow in San Diego, CA.",32.728036,-117.172557,"San Diego, CA"
787,@MobilityMatters,"Transit ridership up 3,626% in Los Angeles, CA after new pass program.",34.059925,-118.258623,"Los Angeles, CA"
788,@CityObserver,"Coding bootcamp enrollment surges in Miami, FL.",25.753385,-80.176234,"Miami, FL"
789,@GeoInsights,"University in Washington, DC expands AI for sustainability courses.",38.902678,-77.022059,"Washington, DC"
790,@CityObserver,"Open data portal in Washington, DC now features live traffic feeds.",38.897041,-77.024854,"Washington, DC"
791,@UrbanMapper,"IoT sensors deployed to monitor water leaks in San Antonio, TX.",29.441336,-98.489635,"San Antonio, TX"
792,@SmartCityHub,"City installs smart streetlights to save energy in Philadelphia, PA.",39.959483,-75.158303,"Philadelphia, PA"
793,@HealthMatters,"Coding bootcamp enrollment surges in Charlotte, NC.",35.20896,-80.854328,"Charlotte, NC"
794,@ClimateActionUS,"New mobility app integrates all transit modes in San Diego, CA.",32.731141,-117.15174,"San Diego, CA"
795,@ParksAndPeople,"University in San Jose, CA expands AI for sustainability courses.",37.33214,-121.903662,"San Jose, CA"
796,@NeighborhoodNews,"City installs smart streetlights to save energy in Houston, TX.",29.776312,-95.357285,"Houston, TX"
797,@PolicyWatch,"Community college in Houston, TX offers new GIS certification program.",29.750098,-95.381584,"Houston, TX"
798,@SmartUrbanist,"Open data portal in San Jose, CA now features live traffic feeds.",37.350197,-121.885689,"San Jose, CA"
799,@UrbanMapper,"Coding bootcamp enrollment surges in Los Angeles, CA.",34.070841,-118.242147,"Los Angeles, CA"
800,@WaterWatchUSA,"Community garden program expands to Charlotte, NC’s west side.",35.229317,-80.854504,"Charlotte, NC"
801,@SmartCityHub,"Public health team expands food safety inspections in San Diego, CA.",32.715653,-117.151225,"San Diego, CA"
802,@GreenPulse,"Green infrastructure projects reduce flooding in San Jose, CA.",37.350273,-121.897863,"San Jose, CA"
803,@TeachToday,"Farmers market in Chicago, IL adds local artisans this season.",41.880474,-87.615534,"Chicago, IL"
804,@PublicHealthNow,"New community clinic opens in Boston, MA with extended evening hours. Access matters.",42.374276,-71.057459,"Boston, MA"
805,@ClimateActionUS,"Teachers in Los Angeles, CA receive innovation grants for classroom tech.",34.066285,-118.235081,"Los Angeles, CA"
806,@NeighborhoodNews,"New community clinic opens in Miami, FL with extended evening hours. Access matters.",25.779573,-80.196275,"Miami, FL"
807,@PublicHealthNow,"Coding bootcamp enrollment surges in Phoenix, AZ.",33.451151,-112.083358,"Phoenix, AZ"
808,@EdTechToday,"Recycling rates rise 1,902% after new policy rollout in San Francisco, CA.",37.764764,-122.420424,"San Francisco, CA"
809,@RideBetter,"Community college in Columbus, OH offers new GIS certification program.",39.944334,-82.99858,"Columbus, OH"
810,@TeachToday,"Open data portal in Miami, FL now features live traffic feeds.",25.748031,-80.193548,"Miami, FL"
811,@ClimateActionUS,"IoT sensors deployed to monitor water leaks in Los Angeles, CA.",34.05219,-118.23545,"Los Angeles, CA"
812,@MobilityMatters,"City installs smart streetlights to save energy in San Diego, CA.",32.711715,-117.157269,"San Diego, CA"
813,@ParksAndPeople,"Open data portal in Austin, TX now features live traffic feeds.",30.263719,-97.739583,"Austin, TX"
814,@EdTechToday,"Community garden program expands to San Diego, CA’s west side.",32.719962,-117.166219,"San Diego, CA"
815,@NeighborhoodNews,"Mobile vaccine unit returns this weekend in San Antonio, TX. Walk-ins welcome.",29.407608,-98.512539,"San Antonio, TX"
816,@RideBetter,"High school introduces new STEM lab in Columbus, OH.",39.966842,-83.014009,"Columbus, OH"
817,@HealthMatters,"Recycling rates rise 2,809% after new policy rollout in Denver, CO.",39.754354,-104.971956,"Denver, CO"
818,@UrbanResilience,"Civic engagement workshop planned for youth in Jacksonville, FL.",30.315464,-81.667044,"Jacksonville, FL"
819,@UrbanResilience,"High school introduces new STEM lab in New York, NY.",40.697822,-74.007662,"New York, NY"
820,@RideBetter,"Neighborhood cleanup day in San Francisco, CA collects 4,119 bags of waste.",37.785721,-122.404768,"San Francisco, CA"
821,@ClimateActionUS,"Transit ridership up 1,447% in Boston, MA after new pass program.",42.357732,-71.078367,"Boston, MA"
822,@EdTechToday,"Teachers in Austin, TX receive innovation grants for classroom tech.",30.277874,-97.751496,"Austin, TX"
823,@CityObserver,"IoT sensors deployed to monitor water leaks in Phoenix, AZ.",33.461634,-112.056168,"Phoenix, AZ"
824,@CommunityWorks,"Urban tree canopy expansion adds shade in Phoenix, AZ.",33.433114,-112.074232,"Phoenix, AZ"
825,@UrbanResilience,"Protected bike lanes expand downtown San Antonio, TX.",29.433661,-98.506481,"San Antonio, TX"
826,@TransitTracker,"Civic engagement workshop planned for youth in Phoenix, AZ.",33.440112,-112.065143,"Phoenix, AZ"
827,@UrbanMapper,"Protected bike lanes expand downtown Miami, FL.",25.781584,-80.208599,"Miami, FL"
828,@TeachToday,"Community garden program expands to Houston, TX’s west side.",29.741828,-95.356124,"Houston, TX"
829,@GeoInsights,"IoT sensors deployed to monitor water leaks in San Jose, CA.",37.341465,-121.892371,"San Jose, CA"
830,@OpenDataLab,"Green infrastructure projects reduce flooding in Charlotte, NC.",35.220438,-80.846585,"Charlotte, NC"
831,@MobilityMatters,"Mobile vaccine unit returns this weekend in Washington, DC. Walk-ins welcome.",38.913819,-77.047658,"Washington, DC"
832,@TransitTracker,"Farmers market in Miami, FL adds local artisans this season.",25.742586,-80.185934,"Miami, FL"
833,@PublicHealthNow,"Teachers in Seattle, WA receive innovation grants for classroom tech.",47.596539,-122.317862,"Seattle, WA"
834,@CityObserver,"Open data portal in San Diego, CA now features live traffic feeds.",32.720857,-117.16672,"San Diego, CA"
835,@CityObserver,"Coding bootcamp enrollment surges in Philadelphia, PA.",39.932904,-75.155378,"Philadelphia, PA"
836,@ClimateActionUS,"Community garden program expands to Los Angeles, CA’s west side.",34.044807,-118.250979,"Los Angeles, CA"
837,@GreenPulse,"Coding bootcamp enrollment surges in Austin, TX.",30.262049,-97.748214,"Austin, TX"
838,@EduVoice,"Farmers market in San Antonio, TX adds local artisans this season.",29.417173,-98.484178,"San Antonio, TX"
839,@NeighborhoodNews,"Block party celebrates diverse neighborhoods in Washington, DC.",38.921277,-77.047669,"Washington, DC"
840,@ParksAndPeople,"Mobile vaccine unit returns this weekend in Jacksonville, FL. Walk-ins welcome.",30.318971,-81.674064,"Jacksonville, FL"
841,@NeighborhoodNews,"Community garden program expands to Charlotte, NC’s west side.",35.235204,-80.860063,"Charlotte, NC"
842,@SmartUrbanist,"Block party celebrates diverse neighborhoods in Columbus, OH.",39.971237,-82.995243,"Columbus, OH"
843,@ParksAndPeople,"Community college in Austin, TX offers new GIS certification program.",30.253968,-97.723827,"Austin, TX"
844,@HealthMatters,"Transit ridership up 4,217% in Charlotte, NC after new pass program.",35.237884,-80.854838,"Charlotte, NC"
845,@OpenDataLab,"Teachers in Washington, DC receive innovation grants for classroom tech.",38.924978,-77.031698,"Washington, DC"
846,@ClimateActionUS,"Mobile vaccine unit returns this weekend in Austin, TX. Walk-ins welcome.",30.265695,-97.726821,"Austin, TX"
847,@CommunityWorks,"Public health team expands food safety inspections in Denver, CO.",39.740896,-104.980425,"Denver, CO"
848,@HealthMatters,"Civic engagement workshop planned for youth in Jacksonville, FL.",30.33826,-81.649351,"Jacksonville, FL"
849,@UrbanMapper,"City installs smart streetlights to save energy in Austin, TX.",30.2861,-97.732352,"Austin, TX"
850,@NeighborhoodNews,"Recycling rates rise 1,575% after new policy rollout in Phoenix, AZ.",33.457245,-112.071607,"Phoenix, AZ"
851,@NeighborhoodNews,"New community clinic opens in Chicago, IL with extended evening hours. Access matters.",41.885437,-87.639265,"Chicago, IL"
852,@ParksAndPeople,"Mobile vaccine unit returns this weekend in Jacksonville, FL. Walk-ins welcome.",30.328352,-81.641801,"Jacksonville, FL"
853,@UrbanResilience,"New mobility app integrates all transit modes in San Diego, CA.",32.708843,-117.144703,"San Diego, CA"
854,@CivicSense,"Urban tree canopy expansion adds shade in Phoenix, AZ.",33.429245,-112.076727,"Phoenix, AZ"
855,@GeoInsights,"Transit ridership up 1,679% in Houston, TX after new pass program.",29.771463,-95.381659,"Houston, TX"
856,@TransitTracker,"Farmers market in San Diego, CA adds local artisans this season.",32.70012,-117.173975,"San Diego, CA"
857,@PolicyWatch,"Traffic signal timing optimized for smoother flow in San Jose, CA.",37.346401,-121.876911,"San Jose, CA"
858,@GeoInsights,"Green infrastructure projects reduce flooding in San Jose, CA.",37.346814,-121.882853,"San Jose, CA"
859,@OpenDataLab,"Protected bike lanes expand downtown San Diego, CA.",32.715096,-117.158451,"San Diego, CA"
860,@GeoInsights,"Community garden program expands to Jacksonville, FL’s west side.",30.332506,-81.652522,"Jacksonville, FL"
861,@GeoInsights,"Weekend rail service improved in Miami, FL.",25.769928,-80.180943,"Miami, FL"
862,@TeachToday,"Teachers in Denver, CO receive innovation grants for classroom tech.",39.742052,-104.977734,"Denver, CO"
863,@GeoInsights,"High school introduces new STEM lab in Seattle, WA.",47.612484,-122.322435,"Seattle, WA"
864,@ParksAndPeople,"Mental health awareness walk happening downtown New York, NY this Saturday.",40.703342,-74.01933,"New York, NY"
865,@UrbanResilience,"City health department launches air quality dashboard in New York, NY.",40.730065,-74.024574,"New York, NY"
866,@UrbanMapper,"Transit ridership up 1,428% in Charlotte, NC after new pass program.",35.223188,-80.831218,"Charlotte, NC"
867,@SmartCityHub,"University in New York, NY expands AI for sustainability courses.",40.732594,-74.021228,"New York, NY"
868,@WaterWatchUSA,"City health department launches air quality dashboard in Phoenix, AZ.",33.459757,-112.077102,"Phoenix, AZ"
869,@TeachToday,"City installs smart streetlights to save energy in Austin, TX.",30.24844,-97.760582,"Austin, TX"
870,@GeoInsights,"Community college in Miami, FL offers new GIS certification program.",25.771651,-80.204874,"Miami, FL"
871,@EdTechToday,"Open data portal in Austin, TX now features live traffic feeds.",30.26843,-97.730818,"Austin, TX"
872,@EduVoice,"IoT sensors deployed to monitor water leaks in Miami, FL.",25.743436,-80.202624,"Miami, FL"
873,@GeoInsights,"Public health team expands food safety inspections in Los Angeles, CA.",34.049302,-118.23658,"Los Angeles, CA"
874,@TransitTracker,"Farmers market in Boston, MA adds local artisans this season.",42.346006,-71.045036,"Boston, MA"
875,@HealthMatters,"New community clinic opens in Jacksonville, FL with extended evening hours. Access matters.",30.331632,-81.648272,"Jacksonville, FL"
876,@PublicHealthNow,"City health department launches air quality dashboard in Los Angeles, CA.",34.05555,-118.244525,"Los Angeles, CA"
877,@EdTechToday,"Public health team expands food safety inspections in Dallas, TX.",32.785658,-96.798365,"Dallas, TX"
878,@ClimateActionUS,"Traffic signal timing optimized for smoother flow in Philadelphia, PA.",39.954346,-75.180106,"Philadelphia, PA"
879,@HealthMatters,"Traffic signal timing optimized for smoother flow in New York, NY.",40.719591,-74.006171,"New York, NY"
880,@UrbanResilience,"Urban tree canopy expansion adds shade in Houston, TX.",29.766657,-95.357741,"Houston, TX"
881,@CivicSense,"Community garden program expands to New York, NY’s west side.",40.728886,-74.002689,"New York, NY"
882,@EduVoice,"Volunteers removed 3,859 pounds of trash from rivers in Philadelphia, PA.",39.948954,-75.184363,"Philadelphia, PA"
883,@PublicHealthNow,"Civic engagement workshop planned for youth in San Diego, CA.",32.707343,-117.16976,"San Diego, CA"
884,@TransitTracker,"Mobile vaccine unit returns this weekend in Dallas, TX. Walk-ins welcome.",32.764759,-96.778598,"Dallas, TX"
885,@GreenPulse,"New mobility app integrates all transit modes in San Diego, CA.",32.720368,-117.16271,"San Diego, CA"
886,@CommunityWorks,"Protected bike lanes expand downtown Austin, TX.",30.256891,-97.753476,"Austin, TX"
887,@CommunityWorks,"Block party celebrates diverse neighborhoods in Chicago, IL.",41.889926,-87.64392,"Chicago, IL"
888,@ParksAndPeople,"Block party celebrates diverse neighborhoods in Columbus, OH.",39.963272,-82.999719,"Columbus, OH"
889,@HealthMatters,"Neighborhood cleanup day in Los Angeles, CA collects 2,249 bags of waste.",34.032285,-118.230809,"Los Angeles, CA"
890,@MobilityMatters,"Green infrastructure projects reduce flooding in Chicago, IL.",41.867878,-87.625317,"Chicago, IL"
891,@ParksAndPeople,"Neighborhood cleanup day in San Jose, CA collects 540 bags of waste.",37.325082,-121.885379,"San Jose, CA"
892,@NeighborhoodNews,"Volunteers removed 2,500 pounds of trash from rivers in Jacksonville, FL.",30.328633,-81.667047,"Jacksonville, FL"
893,@RideBetter,"Farmers market in Dallas, TX adds local artisans this season.",32.790399,-96.787945,"Dallas, TX"
894,@CityObserver,"Weekend rail service improved in Denver, CO.",39.758379,-104.976762,"Denver, CO"
895,@ParksAndPeople,"Weekend rail service improved in Philadelphia, PA.",39.93444,-75.145922,"Philadelphia, PA"
896,@SmartUrbanist,"Digital twin pilot launched for flood management in San Antonio, TX.",29.40486,-98.475083,"San Antonio, TX"
897,@MobilityMatters,"Block party celebrates diverse neighborhoods in Austin, TX.",30.282463,-97.729395,"Austin, TX"
898,@CityObserver,"Digital twin pilot launched for flood management in San Francisco, CA.",37.768049,-122.412975,"San Francisco, CA"
899,@OpenDataLab,"Urban tree canopy expansion adds shade in Columbus, OH.",39.962681,-82.981004,"Columbus, OH"
900,@RideBetter,"Urban tree canopy expansion adds shade in San Jose, CA.",37.318772,-121.890449,"San Jose, CA"
901,@PolicyWatch,"Mental health awareness walk happening downtown Jacksonville, FL this Saturday.",30.346492,-81.643049,"Jacksonville, FL"
902,@CivicSense,"University in New York, NY expands AI for sustainability courses.",40.71082,-74.006825,"New York, NY"
903,@PublicHealthNow,"Block party celebrates diverse neighborhoods in Philadelphia, PA.",39.960362,-75.16133,"Philadelphia, PA"
904,@CleanAirNow,"Weekend rail service improved in Dallas, TX.",32.796426,-96.78569,"Dallas, TX"
905,@NeighborhoodNews,"Neighborhood cleanup day in San Jose, CA collects 4,904 bags of waste.",37.330525,-121.893452,"San Jose, CA"
906,@UrbanMapper,"Transit ridership up 2,105% in Washington, DC after new pass program.",38.918433,-77.025315,"Washington, DC"
907,@ClimateActionUS,"Civic engagement workshop planned for youth in San Antonio, TX.",29.442323,-98.476765,"San Antonio, TX"
908,@TransitTracker,"Block party celebrates diverse neighborhoods in Columbus, OH.",39.976897,-83.003078,"Columbus, OH"
909,@TransitTracker,"Mobile vaccine unit returns this weekend in San Antonio, TX. Walk-ins welcome.",29.406495,-98.502031,"San Antonio, TX"
910,@PublicHealthNow,"Teachers in Washington, DC receive innovation grants for classroom tech.",38.926397,-77.04496,"Washington, DC"
911,@UrbanResilience,"Electric buses roll out on city routes in Los Angeles, CA.",34.035695,-118.227876,"Los Angeles, CA"
912,@CivicSense,"City health department launches air quality dashboard in Dallas, TX.",32.776675,-96.781047,"Dallas, TX"
913,@EduVoice,"Digital twin pilot launched for flood management in Chicago, IL.",41.896984,-87.6267,"Chicago, IL"
914,@SmartUrbanist,"Digital twin pilot launched for flood management in Houston, TX.",29.74912,-95.379774,"Houston, TX"
915,@TransitTracker,"University in New York, NY expands AI for sustainability courses.",40.704051,-74.009236,"New York, NY"
916,@CleanAirNow,"Public health team expands food safety inspections in Chicago, IL.",41.872809,-87.626135,"Chicago, IL"
917,@PublicHealthNow,"Volunteers removed 4,418 pounds of trash from rivers in Miami, FL.",25.774893,-80.203024,"Miami, FL"
918,@PublicHealthNow,"Mental health awareness walk happening downtown New York, NY this Saturday.",40.7059,-74.016219,"New York, NY"
919,@UrbanMapper,"Community garden program expands to Columbus, OH’s west side.",39.946883,-83.011143,"Columbus, OH"
920,@MobilityMatters,"High school introduces new STEM lab in Austin, TX.",30.252362,-97.749007,"Austin, TX"
921,@MobilityMatters,"Transit ridership up 432% in San Jose, CA after new pass program.",37.336991,-121.871245,"San Jose, CA"
922,@NeighborhoodNews,"Electric buses roll out on city routes in Washington, DC.",38.902792,-77.033739,"Washington, DC"
923,@CommunityWorks,"Transit ridership up 3,468% in Columbus, OH after new pass program.",39.944752,-83.004391,"Columbus, OH"
924,@ParksAndPeople,"Mobile vaccine unit returns this weekend in San Francisco, CA. Walk-ins welcome.",37.755544,-122.415137,"San Francisco, CA"
925,@PublicHealthNow,"Transit ridership up 228% in Miami, FL after new pass program.",25.780904,-80.194014,"Miami, FL"
926,@UrbanResilience,"New mobility app integrates all transit modes in San Jose, CA.",37.339557,-121.888596,"San Jose, CA"
927,@RideBetter,"Community college in Chicago, IL offers new GIS certification program.",41.884416,-87.618356,"Chicago, IL"
928,@TeachToday,"Transit ridership up 692% in Chicago, IL after new pass program.",41.892745,-87.613539,"Chicago, IL"
929,@UrbanResilience,"Neighborhood cleanup day in Boston, MA collects 750 bags of waste.",42.341413,-71.060395,"Boston, MA"
930,@PolicyWatch,"Clean air campaign gains traction in Austin, TX neighborhoods.",30.256683,-97.755613,"Austin, TX"
931,@WaterWatchUSA,"New community clinic opens in Dallas, TX with extended evening hours. Access matters.",32.785192,-96.812207,"Dallas, TX"
932,@UrbanMapper,"Green infrastructure projects reduce flooding in Denver, CO.",39.742826,-104.991185,"Denver, CO"
933,@PolicyWatch,"University in Phoenix, AZ expands AI for sustainability courses.",33.431892,-112.088762,"Phoenix, AZ"
934,@UrbanResilience,"Weekend rail service improved in Philadelphia, PA.",39.937377,-75.150616,"Philadelphia, PA"
935,@WaterWatchUSA,"Urban tree canopy expansion adds shade in Boston, MA.",42.371898,-71.063726,"Boston, MA"
936,@HealthMatters,"Volunteers removed 1,134 pounds of trash from rivers in Philadelphia, PA.",39.949738,-75.150938,"Philadelphia, PA"
937,@EduVoice,"Digital twin pilot launched for flood management in Los Angeles, CA.",34.06391,-118.240991,"Los Angeles, CA"
938,@CleanAirNow,"Open data portal in Phoenix, AZ now features live traffic feeds.",33.467204,-112.075045,"Phoenix, AZ"
939,@SmartCityHub,"High school introduces new STEM lab in Columbus, OH.",39.943986,-82.981945,"Columbus, OH"
940,@CityObserver,"Block party celebrates diverse neighborhoods in New York, NY.",40.72164,-73.986407,"New York, NY"
941,@ClimateActionUS,"Traffic signal timing optimized for smoother flow in San Antonio, TX.",29.428546,-98.505394,"San Antonio, TX"
942,@WaterWatchUSA,"New mobility app integrates all transit modes in Austin, TX.",30.278965,-97.736454,"Austin, TX"
943,@WaterWatchUSA,"University in Houston, TX expands AI for sustainability courses.",29.754343,-95.388923,"Houston, TX"
944,@GeoInsights,"City installs smart streetlights to save energy in New York, NY.",40.728845,-74.007904,"New York, NY"
945,@PublicHealthNow,"Green infrastructure projects reduce flooding in Philadelphia, PA.",39.937568,-75.179507,"Philadelphia, PA"
946,@CommunityWorks,"University in San Diego, CA expands AI for sustainability courses.",32.723316,-117.163865,"San Diego, CA"
947,@UrbanResilience,"Open data portal in Columbus, OH now features live traffic feeds.",39.952382,-83.014322,"Columbus, OH"
948,@ParksAndPeople,"University in Washington, DC expands AI for sustainability courses.",38.888077,-77.022008,"Washington, DC"
949,@CleanAirNow,"Civic engagement workshop planned for youth in Denver, CO.",39.722403,-104.975669,"Denver, CO"
950,@NeighborhoodNews,"Green infrastructure projects reduce flooding in Jacksonville, FL.",30.334948,-81.674564,"Jacksonville, FL"
951,@MobilityMatters,"Neighborhood cleanup day in San Antonio, TX collects 4,509 bags of waste.",29.408384,-98.509158,"San Antonio, TX"
952,@PublicHealthNow,"Farmers market in Austin, TX adds local artisans this season.",30.286921,-97.727986,"Austin, TX"
953,@ClimateActionUS,"Electric buses roll out on city routes in Dallas, TX.",32.781698,-96.782333,"Dallas, TX"
954,@MobilityMatters,"Farmers market in Austin, TX adds local artisans this season.",30.251001,-97.734538,"Austin, TX"
955,@EdTechToday,"Community college in San Diego, CA offers new GIS certification program.",32.731991,-117.173,"San Diego, CA"
956,@CleanAirNow,"Public health team expands food safety inspections in Miami, FL.",25.770192,-80.205933,"Miami, FL"
